"","code","year","cont","HDI","h"
"1557","FRA",2013,"Europe",0.882,0.455580865603644
"1558","FRA",2014,"Europe",0.887,0.566893424036286
"1559","FRA",2015,"Europe",0.888,0.112739571589637
"1560","FRA",2016,"Europe",0.887,-0.112612612612617
"1561","FRA",2017,"Europe",0.89,0.33821871476889
"1562","FRA",2018,"Europe",0.891,0.112359550561791
"1563","FSM",2000,"Oceania",0.541,NA
"1564","FSM",2001,"Oceania",0.547,1.10905730129389
"1565","FSM",2002,"Oceania",0.553,1.09689213893966
"1566","FSM",2003,"Oceania",0.56,1.26582278481013
"1567","FSM",2004,"Oceania",0.564,0.71428571428569
"1568","FSM",2005,"Oceania",0.572,1.41843971631206
"1569","FSM",2006,"Oceania",0.578,1.04895104895104
"1570","FSM",2007,"Oceania",0.583,0.865051903114189
"1571","FSM",2008,"Oceania",0.587,0.686106346483695
"1572","FSM",2009,"Oceania",0.59,0.511073253833061
"1573","FSM",2010,"Oceania",0.595,0.847457627118642
"1574","FSM",2011,"Oceania",0.598,0.504201680672267
"1575","FSM",2012,"Oceania",0.599,0.16722408026757
"1576","FSM",2013,"Oceania",0.599,0
"1577","FSM",2014,"Oceania",0.598,-0.1669449081803
"1578","FSM",2015,"Oceania",0.606,1.33779264214047
"1579","FSM",2016,"Oceania",0.608,0.330033003300323
"1580","FSM",2017,"Oceania",0.612,0.657894736842102
"1581","FSM",2018,"Oceania",0.614,0.326797385620914
"1582","GAB",1990,"Africa",0.619,NA
"1583","GAB",1991,"Africa",0.623,0.646203554119551
"1584","GAB",1992,"Africa",0.623,0
"1585","GAB",1993,"Africa",0.625,0.32102728731942
"1586","GAB",1994,"Africa",0.628,0.479999999999992
"1587","GAB",1995,"Africa",0.63,0.318471337579629
"1588","GAB",1996,"Africa",0.632,0.317460317460316
"1589","GAB",1997,"Africa",0.633,0.158227848101267
"1590","GAB",1998,"Africa",0.636,0.473933649289093
"1591","GAB",1999,"Africa",0.631,-0.786163522012584
"1592","GAB",2000,"Africa",0.627,-0.633914421553095
"1593","GAB",2001,"Africa",0.63,0.478468899521522
"1594","GAB",2002,"Africa",0.632,0.317460317460316
"1595","GAB",2003,"Africa",0.633,0.158227848101267
"1596","GAB",2004,"Africa",0.632,-0.157977883096372
"1597","GAB",2005,"Africa",0.638,0.9493670886076
"1598","GAB",2006,"Africa",0.638,0
"1599","GAB",2007,"Africa",0.643,0.783699059561127
"1600","GAB",2008,"Africa",0.645,0.311041990668737
"1601","GAB",2009,"Africa",0.653,1.24031007751939
"1602","GAB",2010,"Africa",0.658,0.7656967840735
"1603","GAB",2011,"Africa",0.663,0.759878419452886
"1604","GAB",2012,"Africa",0.672,1.35746606334841
"1605","GAB",2013,"Africa",0.679,1.04166666666667
"1606","GAB",2014,"Africa",0.688,1.32547864506627
"1607","GAB",2015,"Africa",0.692,0.58139534883721
"1608","GAB",2016,"Africa",0.696,0.57803468208093
"1609","GAB",2017,"Africa",0.7,0.574712643678166
"1610","GAB",2018,"Africa",0.702,0.285714285714289
"1611","GBR",1990,"Europe",0.775,NA
"1612","GBR",1991,"Europe",0.787,1.54838709677418
"1613","GBR",1992,"Europe",0.801,1.77890724269378
"1614","GBR",1993,"Europe",0.813,1.49812734082395
"1615","GBR",1994,"Europe",0.827,1.7220172201722
"1616","GBR",1995,"Europe",0.839,1.45102781136639
"1617","GBR",1996,"Europe",0.844,0.595947556615029
"1618","GBR",1997,"Europe",0.849,0.592417061611372
"1619","GBR",1998,"Europe",0.855,0.706713780918733
"1620","GBR",1999,"Europe",0.861,0.701754385964914
"1621","GBR",2000,"Europe",0.867,0.696864111498252
"1622","GBR",2001,"Europe",0.871,0.461361014994233
"1623","GBR",2002,"Europe",0.874,0.344431687715274
"1624","GBR",2003,"Europe",0.878,0.457665903890159
"1625","GBR",2004,"Europe",0.886,0.911161731207288
"1626","GBR",2005,"Europe",0.89,0.451467268623018
"1627","GBR",2006,"Europe",0.889,-0.112359550561802
"1628","GBR",2007,"Europe",0.892,0.337457817772768
"1629","GBR",2008,"Europe",0.896,0.448430493273544
"1630","GBR",2009,"Europe",0.899,0.334821428571419
"1631","GBR",2010,"Europe",0.905,0.667408231368194
"1632","GBR",2011,"Europe",0.899,-0.662983425414365
"1633","GBR",2012,"Europe",0.897,-0.222469410456061
"1634","GBR",2013,"Europe",0.914,1.89520624303232
"1635","GBR",2014,"Europe",0.918,0.437636761487958
"1636","GBR",2015,"Europe",0.916,-0.21786492374728
"1637","GBR",2016,"Europe",0.918,0.218340611353707
"1638","GBR",2017,"Europe",0.919,0.108932461873645
"1639","GBR",2018,"Europe",0.92,0.108813928182805
"1640","GEO",2000,"Asia",0.669,NA
"1641","GEO",2001,"Asia",0.673,0.597907324364733
"1642","GEO",2002,"Asia",0.678,0.742942050520057
"1643","GEO",2003,"Asia",0.688,1.4749262536873
"1644","GEO",2004,"Asia",0.695,1.01744186046511
"1645","GEO",2005,"Asia",0.705,1.4388489208633
"1646","GEO",2006,"Asia",0.712,0.99290780141843
"1647","GEO",2007,"Asia",0.724,1.68539325842696
"1648","GEO",2008,"Asia",0.723,-0.138121546961323
"1649","GEO",2009,"Asia",0.727,0.553250345781464
"1650","GEO",2010,"Asia",0.732,0.687757909215958
"1651","GEO",2011,"Asia",0.738,0.819672131147531
"1652","GEO",2012,"Asia",0.749,1.49051490514904
"1653","GEO",2013,"Asia",0.756,0.934579439252348
"1654","GEO",2014,"Asia",0.764,1.05820105820107
"1655","GEO",2015,"Asia",0.771,0.916230366492155
"1656","GEO",2016,"Asia",0.776,0.648508430609596
"1657","GEO",2017,"Asia",0.783,0.9020618556701
"1658","GEO",2018,"Asia",0.786,0.383141762452111
"1659","GHA",1990,"Africa",0.454,NA
"1660","GHA",1991,"Africa",0.459,1.10132158590308
"1661","GHA",1992,"Africa",0.463,0.871459694989118
"1662","GHA",1993,"Africa",0.467,0.863930885529163
"1663","GHA",1994,"Africa",0.469,0.428265524625249
"1664","GHA",1995,"Africa",0.472,0.639658848614078
"1665","GHA",1996,"Africa",0.473,0.211864406779672
"1666","GHA",1997,"Africa",0.475,0.422832980972521
"1667","GHA",1998,"Africa",0.476,0.210526315789483
"1668","GHA",1999,"Africa",0.478,0.420168067226889
"1669","GHA",2000,"Africa",0.483,1.04602510460252
"1670","GHA",2001,"Africa",0.482,-0.207039337474124
"1671","GHA",2002,"Africa",0.487,1.03734439834025
"1672","GHA",2003,"Africa",0.489,0.41067761806981
"1673","GHA",2004,"Africa",0.497,1.63599182004091
"1674","GHA",2005,"Africa",0.508,2.21327967806841
"1675","GHA",2006,"Africa",0.518,1.96850393700787
"1676","GHA",2007,"Africa",0.529,2.12355212355213
"1677","GHA",2008,"Africa",0.542,2.45746691871456
"1678","GHA",2009,"Africa",0.547,0.92250922509225
"1679","GHA",2010,"Africa",0.554,1.27970749542963
"1680","GHA",2011,"Africa",0.563,1.62454873646207
"1681","GHA",2012,"Africa",0.57,1.24333925399644
"1682","GHA",2013,"Africa",0.578,1.40350877192983
"1683","GHA",2014,"Africa",0.577,-0.17301038062284
"1684","GHA",2015,"Africa",0.585,1.38648180242635
"1685","GHA",2016,"Africa",0.587,0.341880341880341
"1686","GHA",2017,"Africa",0.591,0.681431005110733
"1687","GHA",2018,"Africa",0.596,0.846023688663289
"1688","GIN",1990,"Africa",0.278,NA
"1689","GIN",1991,"Africa",0.283,1.79856115107913
"1690","GIN",1992,"Africa",0.288,1.76678445229683
"1691","GIN",1993,"Africa",0.293,1.73611111111112
"1692","GIN",1994,"Africa",0.297,1.36518771331058
"1693","GIN",1995,"Africa",0.302,1.68350168350169
"1694","GIN",1996,"Africa",0.306,1.32450331125828
"1695","GIN",1997,"Africa",0.314,2.61437908496733
"1696","GIN",1998,"Africa",0.321,2.22929936305734
"1697","GIN",1999,"Africa",0.328,2.18068535825546
"1698","GIN",2000,"Africa",0.335,2.13414634146341
"1699","GIN",2001,"Africa",0.341,1.7910447761194
"1700","GIN",2002,"Africa",0.351,2.93255131964807
"1701","GIN",2003,"Africa",0.338,-3.70370370370369
"1702","GIN",2004,"Africa",0.363,7.39644970414199
"1703","GIN",2005,"Africa",0.373,2.75482093663912
"1704","GIN",2006,"Africa",0.384,2.94906166219839
"1705","GIN",2007,"Africa",0.393,2.34375
"1706","GIN",2008,"Africa",0.4,1.78117048346056
"1707","GIN",2009,"Africa",0.4,0
"1708","GIN",2010,"Africa",0.408,1.99999999999998
"1709","GIN",2011,"Africa",0.421,3.18627450980393
"1710","GIN",2012,"Africa",0.431,2.37529691211402
"1711","GIN",2013,"Africa",0.439,1.85614849187936
"1712","GIN",2014,"Africa",0.446,1.59453302961277
"1713","GIN",2015,"Africa",0.449,0.672645739910305
"1714","GIN",2016,"Africa",0.456,1.55902004454342
"1715","GIN",2017,"Africa",0.463,1.53508771929824
"1716","GIN",2018,"Africa",0.466,0.647948164146861
"1717","GMB",1990,"Africa",0.328,NA
"1718","GMB",1991,"Africa",0.335,2.13414634146341
"1719","GMB",1992,"Africa",0.339,1.19402985074626
"1720","GMB",1993,"Africa",0.343,1.17994100294985
"1721","GMB",1994,"Africa",0.346,0.874635568513105
"1722","GMB",1995,"Africa",0.35,1.15606936416186
"1723","GMB",1996,"Africa",0.356,1.71428571428571
"1724","GMB",1997,"Africa",0.362,1.68539325842696
"1725","GMB",1998,"Africa",0.368,1.65745856353592
"1726","GMB",1999,"Africa",0.376,2.17391304347827
"1727","GMB",2000,"Africa",0.382,1.59574468085106
"1728","GMB",2001,"Africa",0.389,1.83246073298429
"1729","GMB",2002,"Africa",0.392,0.771208226221076
"1730","GMB",2003,"Africa",0.4,2.04081632653061
"1731","GMB",2004,"Africa",0.409,2.25
"1732","GMB",2005,"Africa",0.413,0.977995110024454
"1733","GMB",2006,"Africa",0.418,1.21065375302662
"1734","GMB",2007,"Africa",0.424,1.43540669856459
"1735","GMB",2008,"Africa",0.431,1.65094339622642
"1736","GMB",2009,"Africa",0.434,0.696055684454766
"1737","GMB",2010,"Africa",0.437,0.691244239631339
"1738","GMB",2011,"Africa",0.435,-0.457665903890159
"1739","GMB",2012,"Africa",0.441,1.37931034482759
"1740","GMB",2013,"Africa",0.448,1.58730158730158
"1741","GMB",2014,"Africa",0.449,0.223214285714279
"1742","GMB",2015,"Africa",0.454,1.11358574610245
"1743","GMB",2016,"Africa",0.456,0.440528634361237
"1744","GMB",2017,"Africa",0.459,0.657894736842102
"1745","GMB",2018,"Africa",0.466,1.52505446623095
"1746","GNB",2005,"Africa",0.393,NA
"1747","GNB",2006,"Africa",0.401,2.03562340966921
"1748","GNB",2007,"Africa",0.407,1.49625935162094
"1749","GNB",2008,"Africa",0.413,1.47420147420148
"1750","GNB",2009,"Africa",0.419,1.45278450363195
"1751","GNB",2010,"Africa",0.426,1.67064439140812
"1752","GNB",2011,"Africa",0.435,2.11267605633803
"1753","GNB",2012,"Africa",0.437,0.459770114942537
"1754","GNB",2013,"Africa",0.441,0.915331807780317
"1755","GNB",2014,"Africa",0.45,2.04081632653061
"1756","GNB",2015,"Africa",0.453,0.66666666666666
"1757","GNB",2016,"Africa",0.457,0.883002207505523
"1758","GNB",2017,"Africa",0.46,0.656455142231938
"1759","GNB",2018,"Africa",0.461,0.217391304347836
"1760","GNQ",2000,"Africa",0.52,NA
"1761","GNQ",2001,"Africa",0.523,0.576923076923075
"1762","GNQ",2002,"Africa",0.536,2.48565965583174
"1763","GNQ",2003,"Africa",0.535,-0.186567164179108
"1764","GNQ",2004,"Africa",0.545,1.86915887850467
"1765","GNQ",2005,"Africa",0.569,4.40366972477062
"1766","GNQ",2006,"Africa",0.579,1.75746924428823
"1767","GNQ",2007,"Africa",0.585,1.03626943005182
"1768","GNQ",2008,"Africa",0.586,0.17094017094017
"1769","GNQ",2009,"Africa",0.588,0.34129692832765
"1770","GNQ",2010,"Africa",0.58,-1.36054421768708
"1771","GNQ",2011,"Africa",0.583,0.517241379310351
"1772","GNQ",2012,"Africa",0.587,0.686106346483695
"1773","GNQ",2013,"Africa",0.588,0.170357751277694
"1774","GNQ",2014,"Africa",0.59,0.340136054421758
"1775","GNQ",2015,"Africa",0.593,0.50847457627119
"1776","GNQ",2016,"Africa",0.592,-0.168634064080941
"1777","GNQ",2017,"Africa",0.59,-0.33783783783784
"1778","GNQ",2018,"Africa",0.588,-0.338983050847463
"1779","GRC",1990,"Europe",0.753,NA
"1780","GRC",1991,"Europe",0.763,1.32802124833997
"1781","GRC",1992,"Europe",0.764,0.13106159895151
"1782","GRC",1993,"Europe",0.762,-0.261780104712039
"1783","GRC",1994,"Europe",0.766,0.524934383202091
"1784","GRC",1995,"Europe",0.768,0.261096605744116
"1785","GRC",1996,"Europe",0.772,0.520833333333326
"1786","GRC",1997,"Europe",0.777,0.647668393782386
"1787","GRC",1998,"Europe",0.787,1.28700128700128
"1788","GRC",1999,"Europe",0.789,0.254129606099118
"1789","GRC",2000,"Europe",0.796,0.887198986058313
"1790","GRC",2001,"Europe",0.806,1.25628140703518
"1791","GRC",2002,"Europe",0.818,1.48883374689825
"1792","GRC",2003,"Europe",0.825,0.855745721271384
"1793","GRC",2004,"Europe",0.835,1.21212121212122
"1794","GRC",2005,"Europe",0.845,1.19760479041917
"1795","GRC",2006,"Europe",0.851,0.710059171597632
"1796","GRC",2007,"Europe",0.849,-0.235017626321976
"1797","GRC",2008,"Europe",0.857,0.942285041224977
"1798","GRC",2009,"Europe",0.859,0.233372228704787
"1799","GRC",2010,"Europe",0.857,-0.232828870779977
"1800","GRC",2011,"Europe",0.853,-0.466744457409574
"1801","GRC",2012,"Europe",0.856,0.351699882766709
"1802","GRC",2013,"Europe",0.858,0.233644859813076
"1803","GRC",2014,"Europe",0.866,0.932400932400923
"1804","GRC",2015,"Europe",0.868,0.230946882217098
"1805","GRC",2016,"Europe",0.866,-0.230414746543783
"1806","GRC",2017,"Europe",0.871,0.577367205542734
"1807","GRC",2018,"Europe",0.872,0.114810562571765
"1808","GRD",2002,"Americas",0.711,NA
"1809","GRD",2003,"Americas",0.719,1.12517580872011
"1810","GRD",2004,"Americas",0.721,0.278164116828927
"1811","GRD",2005,"Americas",0.734,1.80305131761442
"1812","GRD",2006,"Americas",0.735,0.136239782016356
"1813","GRD",2007,"Americas",0.74,0.680272108843538
"1814","GRD",2008,"Americas",0.743,0.405405405405412
"1815","GRD",2009,"Americas",0.74,-0.403768506056523
"1816","GRD",2010,"Americas",0.743,0.405405405405412
"1817","GRD",2011,"Americas",0.746,0.403768506056523
"1818","GRD",2012,"Americas",0.747,0.134048257372665
"1819","GRD",2013,"Americas",0.75,0.401606425702816
"1820","GRD",2014,"Americas",0.752,0.26666666666666
"1821","GRD",2015,"Americas",0.756,0.531914893617014
"1822","GRD",2016,"Americas",0.76,0.529100529100535
"1823","GRD",2017,"Americas",0.76,0
"1824","GRD",2018,"Americas",0.763,0.39473684210527
"1825","GTM",1990,"Americas",0.477,NA
"1826","GTM",1991,"Americas",0.484,1.46750524109014
"1827","GTM",1992,"Americas",0.489,1.03305785123966
"1828","GTM",1993,"Americas",0.495,1.22699386503067
"1829","GTM",1994,"Americas",0.5,1.01010101010102
"1830","GTM",1995,"Americas",0.507,1.4
"1831","GTM",1996,"Americas",0.515,1.57790927021697
"1832","GTM",1997,"Americas",0.523,1.55339805825243
"1833","GTM",1998,"Americas",0.531,1.52963671128108
"1834","GTM",1999,"Americas",0.539,1.50659133709981
"1835","GTM",2000,"Americas",0.546,1.29870129870131
"1836","GTM",2001,"Americas",0.553,1.28205128205128
"1837","GTM",2002,"Americas",0.56,1.26582278481013
"1838","GTM",2003,"Americas",0.564,0.71428571428569
"1839","GTM",2004,"Americas",0.567,0.531914893617014
"1840","GTM",2005,"Americas",0.571,0.705467372134039
"1841","GTM",2006,"Americas",0.579,1.40105078809107
"1842","GTM",2007,"Americas",0.588,1.55440414507773
"1843","GTM",2008,"Americas",0.594,1.0204081632653
"1844","GTM",2009,"Americas",0.597,0.505050505050497
"1845","GTM",2010,"Americas",0.602,0.837520938023451
"1846","GTM",2011,"Americas",0.607,0.830564784053167
"1847","GTM",2012,"Americas",0.613,0.988467874794074
"1848","GTM",2013,"Americas",0.616,0.489396411092979
"1849","GTM",2014,"Americas",0.643,4.38311688311688
"1850","GTM",2015,"Americas",0.647,0.622083981337473
"1851","GTM",2016,"Americas",0.648,0.154559505409591
"1852","GTM",2017,"Americas",0.649,0.154320987654311
"1853","GTM",2018,"Americas",0.651,0.308166409861332
"1854","GUY",1990,"Americas",0.537,NA
"1855","GUY",1991,"Americas",0.533,-0.744878957169459
"1856","GUY",1992,"Americas",0.548,2.8142589118199
"1857","GUY",1993,"Americas",0.561,2.37226277372262
"1858","GUY",1994,"Americas",0.571,1.78253119429588
"1859","GUY",1995,"Americas",0.578,1.22591943957968
"1860","GUY",1996,"Americas",0.589,1.90311418685121
"1861","GUY",1997,"Americas",0.594,0.848896434634971
"1862","GUY",1998,"Americas",0.597,0.505050505050497
"1863","GUY",1999,"Americas",0.601,0.670016750418756
"1864","GUY",2000,"Americas",0.606,0.831946755407653
"1865","GUY",2001,"Americas",0.609,0.495049504950495
"1866","GUY",2002,"Americas",0.612,0.492610837438434
"1867","GUY",2003,"Americas",0.609,-0.490196078431371
"1868","GUY",2004,"Americas",0.614,0.821018062397383
"1869","GUY",2005,"Americas",0.619,0.814332247557004
"1870","GUY",2006,"Americas",0.624,0.807754442649444
"1871","GUY",2007,"Americas",0.627,0.480769230769229
"1872","GUY",2008,"Americas",0.63,0.478468899521522
"1873","GUY",2009,"Americas",0.633,0.476190476190474
"1874","GUY",2010,"Americas",0.639,0.947867298578209
"1875","GUY",2011,"Americas",0.648,1.40845070422535
"1876","GUY",2012,"Americas",0.652,0.617283950617287
"1877","GUY",2013,"Americas",0.656,0.613496932515334
"1878","GUY",2014,"Americas",0.66,0.609756097560976
"1879","GUY",2015,"Americas",0.663,0.454545454545463
"1880","GUY",2016,"Americas",0.666,0.452488687782804
"1881","GUY",2017,"Americas",0.668,0.300300300300305
"1882","GUY",2018,"Americas",0.67,0.299401197604787
"1883","HKG",1990,"Asia",0.781,NA
"1884","HKG",1991,"Asia",0.786,0.640204865556981
"1885","HKG",1992,"Asia",0.791,0.63613231552162
"1886","HKG",1993,"Asia",0.799,1.01137800252844
"1887","HKG",1994,"Asia",0.804,0.625782227784732
"1888","HKG",1995,"Asia",0.808,0.497512437810954
"1889","HKG",1996,"Asia",0.811,0.371287128712861
"1890","HKG",1997,"Asia",0.816,0.616522811344011
"1891","HKG",1998,"Asia",0.817,0.122549019607843
"1892","HKG",1999,"Asia",0.821,0.489596083231336
"1893","HKG",2000,"Asia",0.827,0.730816077953711
"1894","HKG",2001,"Asia",0.835,0.96735187424426
"1895","HKG",2002,"Asia",0.842,0.838323353293413
"1896","HKG",2003,"Asia",0.851,1.0688836104513
"1897","HKG",2004,"Asia",0.862,1.29259694477086
"1898","HKG",2005,"Asia",0.871,1.04408352668213
"1899","HKG",2006,"Asia",0.883,1.37772675086107
"1900","HKG",2007,"Asia",0.887,0.453001132502839
"1901","HKG",2008,"Asia",0.896,1.01465614430665
"1902","HKG",2009,"Asia",0.898,0.223214285714279
"1903","HKG",2010,"Asia",0.901,0.334075723830729
"1904","HKG",2011,"Asia",0.904,0.332963374028861
"1905","HKG",2012,"Asia",0.911,0.774336283185839
"1906","HKG",2013,"Asia",0.916,0.54884742041712
"1907","HKG",2014,"Asia",0.924,0.873362445414849
"1908","HKG",2015,"Asia",0.927,0.324675324675328
"1909","HKG",2016,"Asia",0.931,0.431499460625684
"1910","HKG",2017,"Asia",0.937,0.644468313641244
"1911","HKG",2018,"Asia",0.939,0.213447171824965
"1912","HND",1990,"Americas",0.508,NA
"1913","HND",1991,"Americas",0.507,-0.196850393700787
"1914","HND",1992,"Americas",0.513,1.18343195266273
"1915","HND",1993,"Americas",0.519,1.16959064327486
"1916","HND",1994,"Americas",0.523,0.77071290944124
"1917","HND",1995,"Americas",0.529,1.14722753346082
"1918","HND",1996,"Americas",0.534,0.945179584120992
"1919","HND",1997,"Americas",0.54,1.12359550561798
"1920","HND",1998,"Americas",0.545,0.92592592592593
"1921","HND",1999,"Americas",0.548,0.550458715596336
"1922","HND",2000,"Americas",0.555,1.27737226277371
"1923","HND",2001,"Americas",0.559,0.720720720720713
"1924","HND",2002,"Americas",0.564,0.894454382826448
"1925","HND",2003,"Americas",0.569,0.886524822695045
"1926","HND",2004,"Americas",0.575,1.05448154657293
"1927","HND",2005,"Americas",0.581,1.04347826086957
"1928","HND",2006,"Americas",0.587,1.03270223752152
"1929","HND",2007,"Americas",0.595,1.36286201022147
"1930","HND",2008,"Americas",0.591,-0.672268907563023
"1931","HND",2009,"Americas",0.593,0.338409475465307
"1932","HND",2010,"Americas",0.598,0.843170320404729
"1933","HND",2011,"Americas",0.601,0.501672240802686
"1934","HND",2012,"Americas",0.6,-0.166389351081531
"1935","HND",2013,"Americas",0.603,0.500000000000012
